Lake Erie College of Osteopathic Medicine School of Dental Medicine ,International resident amount?,NA,,
Lake Erie College of Osteopathic Medicine School of Dental Medicine ,Due date?,As indicated in admission offer.,,
Lake Erie College of Osteopathic Medicine School of Dental Medicine ,Applied to tuition?,Yes,,
Lake Erie College of Osteopathic Medicine School of Dental Medicine ,Refundable?,No,,
Lake Erie College of Osteopathic Medicine School of Dental Medicine ,"If yes, refundable by what date?",NA,,
Nova Southeastern University College of Dental Medicine ,Required to hold place?,Yes,Yes,No
Nova Southeastern University College of Dental Medicine ,In-state resident amount?,"$1,000","$1,000",
Nova Southeastern University College of Dental Medicine ,Out-of-state resident amount?,"$1,000","$1,000",
Nova Southeastern University College of Dental Medicine ,International resident amount?,"$1,000","$1,000",
Nova Southeastern University College of Dental Medicine ,Due date?,As indicated in admission offer.,As indicated in admission offer.,
Nova Southeastern University College of Dental Medicine ,Applied to tuition?,Yes,Yes,
Nova Southeastern University College of Dental Medicine ,Refundable?,No,No,
Nova Southeastern University College of Dental Medicine ,"If yes, refundable by what date?",NA,NA,
University of Florida College of Dentistry,Required to hold place?,Yes,No,No
University of Florida College of Dentistry,In-state resident amount?,$200,,
University of Florida College of Dentistry,Out-of-state resident amount?,$200,,
University of Florida College of Dentistry,International resident amount?,NA,,
University of Florida College of Dentistry,Due date?,As indicated in admission offer.,,
University of Florida College of Dentistry,Applied to tuition?,Yes,,
University of Florida College of Dentistry,Refundable?,No,,
University of Florida College of Dentistry,"If yes, refundable by what date?",NA,,
Dental College of Georgia at Augusta University,Required to hold place?,Yes,No,No
Dental College of Georgia at Augusta University,In-state resident amount?,$500,,
Dental College of Georgia at Augusta University,Out-of-state resident amount?,"$1,000",,
Dental College of Georgia at Augusta University,International resident amount?,NA,,
Dental College of Georgia at Augusta University,Due date?,As indicated in admission offer.,,
Dental College of Georgia at Augusta University,Applied to tuition?,Yes,,
Dental College of Georgia at Augusta University,Refundable?,No,,
Dental College of Georgia at Augusta University,"If yes, refundable by what date?",NA,,
Midwestern University College of Dental Medicine-Illinois ,Required to hold place?,Yes,No,No
Midwestern University College of Dental Medicine-Illinois ,In-state resident amount?,"$1,000",,
Midwestern University College of Dental Medicine-Illinois ,Out-of-state resident amount?,"$1,000",,
Midwestern University College of Dental Medicine-Illinois ,International resident amount?,"$1,000",,
Midwestern University College of Dental Medicine-Illinois ,Due date?,As indicated in admission offer.,,
Midwestern University College of Dental Medicine-Illinois ,Applied to tuition?,Partially,,
Midwestern University College of Dental Medicine-Illinois ,Refundable?,As indicated in admission offer.,,
Midwestern University College of Dental Medicine-Illinois ,"If yes, refundable by what date?",As indicated in admission offer.,,
Southern Illinois University School of Dental Medicine ,Required to hold place?,Yes,No,No
Southern Illinois University School of Dental Medicine ,In-state resident amount?,$300,,
Southern Illinois University School of Dental Medicine ,Out-of-state resident amount?,$300,,
Southern Illinois University School of Dental Medicine ,International resident amount?,NA,,
Southern Illinois University School of Dental Medicine ,Due date?,As indicated in admission offer.,,
Southern Illinois University School of Dental Medicine ,Applied to tuition?,Yes,,
Southern Illinois University School of Dental Medicine ,Refundable?,No,,
Southern Illinois University School of Dental Medicine ,"If yes, refundable by what date?",NA,,
University of Illinois at Chicago College of Dentistry ,Required to hold place?,Yes,No,No
University of Illinois at Chicago College of Dentistry ,In-state resident amount?,$500,,
University of Illinois at Chicago College of Dentistry ,Out-of-state resident amount?,"$1,500",,
University of Illinois at Chicago College of Dentistry ,International resident amount?,NA,,
University of Illinois at Chicago College of Dentistry ,Due date?,As indicated in admission offer.,,
University of Illinois at Chicago College of Dentistry ,Applied to tuition?,Yes,,
University of Illinois at Chicago College of Dentistry ,Refundable?,No,,
University of Illinois at Chicago College of Dentistry ,"If yes, refundable by what date?",NA,,
Indiana University School of Dentistry ,Required to hold place?,Yes,No,No
Indiana University School of Dentistry ,In-state resident amount?,"$1,000",,
Indiana University School of Dentistry ,Out-of-state resident amount?,"$1,000",,
Indiana University School of Dentistry ,International resident amount?,"$1,000",,
Indiana University School of Dentistry ,Due date?,As indicated in admission offer.,,
Indiana University School of Dentistry ,Applied to tuition?,Yes,,
Indiana University School of Dentistry ,Refundable?,No,,
Indiana University School of Dentistry ,"If yes, refundable by what date?",NA,,
The University of Iowa College of Dentistry & Dental Clinics ,Required to hold place?,Yes,No,No
The University of Iowa College of Dentistry & Dental Clinics ,In-state resident amount?,$500,,
The University of Iowa College of Dentistry & Dental Clinics ,Out-of-state resident amount?,$500,,
The University of Iowa College of Dentistry & Dental Clinics ,International resident amount?,$500,,
The University of Iowa College of Dentistry & Dental Clinics ,Due date?,As indicated in admission offer.,,
The University of Iowa College of Dentistry & Dental Clinics ,Applied to tuition?,Yes,,
The University of Iowa College of Dentistry & Dental Clinics ,Refundable?,No,,
The University of Iowa College of Dentistry & Dental Clinics ,"If yes, refundable by what date?",NA,,
University of Kentucky College of Dentistry ,Required to hold place?,Yes,No,No
University of Kentucky College of Dentistry ,In-state resident amount?,$250,,
University of Kentucky College of Dentistry ,Out-of-state resident amount?,"$1,000",,
University of Kentucky College of Dentistry ,International resident amount?,"$1,000",,
University of Kentucky College of Dentistry ,Due date?,As indicated in admission offer.,,
University of Kentucky College of Dentistry ,Applied to tuition?,Yes,,
University of Kentucky College of Dentistry ,Refundable?,No,,
University of Kentucky College of Dentistry ,"If yes, refundable by what date?",NA,,
University of Louisville School of Dentistry ,Required to hold place?,Yes,No,No
University of Louisville School of Dentistry ,In-state resident amount?,$200,,
University of Louisville School of Dentistry ,Out-of-state resident amount?,"$1,000",,
University of Louisville School of Dentistry ,International resident amount?,"$1,000",,
University of Louisville School of Dentistry ,Due date?,As indicated in admission offer.,,
University of Louisville School of Dentistry ,Applied to tuition?,Yes,,
University of Louisville School of Dentistry ,Refundable?,No,,
University of Louisville School of Dentistry ,"If yes, refundable by what date?",NA,,
Louisiana State University Health New Orleans School of Dentistry ,Required to hold place?,Yes,No,No
Louisiana State University Health New Orleans School of Dentistry ,In-state resident amount?,$200,,
Louisiana State University Health New Orleans School of Dentistry ,Out-of-state resident amount?,$500,,
Louisiana State University Health New Orleans School of Dentistry ,International resident amount?,NA,,
Louisiana State University Health New Orleans School of Dentistry ,Due date?,As indicated in admission offer.,,
Louisiana State University Health New Orleans School of Dentistry ,Applied to tuition?,Yes,,
Louisiana State University Health New Orleans School of Dentistry ,Refundable?,No,,
Louisiana State University Health New Orleans School of Dentistry ,"If yes, refundable by what date?",NA,,
University of New England College of Dental Medicine ,Required to hold place?,Yes,Yes,No
University of New England College of Dental Medicine ,In-state resident amount?,$500,"$1,500",
University of New England College of Dental Medicine ,Out-of-state resident amount?,$500,"$1,500",
University of New England College of Dental Medicine ,International resident amount?,$500,"$1,500",
University of New England College of Dental Medicine ,Due date?,30 days,03/01,
University of New England College of Dental Medicine ,Applied to tuition?,Yes,Yes,
University of New England College of Dental Medicine ,Refundable?,No,No,
University of New England College of Dental Medicine ,"If yes, refundable by what date?",NA,NA,
University of Maryland School of Dentistry,Required to hold place?,Yes,Yes,No
University of Maryland School of Dentistry,In-state resident amount?,"$1,000","$1,000",
University of Maryland School of Dentistry,Out-of-state resident amount?,"$1,000","$1,000",
University of Maryland School of Dentistry,International resident amount?,"$1,000","$1,000",
University of Maryland School of Dentistry,Due date?,As indicated in admission offer.,04/01,
University of Maryland School of Dentistry,Applied to tuition?,Yes,Yes,
University of Maryland School of Dentistry,Refundable?,No,No,
University of Maryland School of Dentistry,"If yes, refundable by what date?",NA,NA,
Boston University Henry M. Goldman School of Dental Medicine,Required to hold place?,Yes,No,No
Boston University Henry M. Goldman School of Dental Medicine,In-state resident amount?,"$3,000",,
Boston University Henry M. Goldman School of Dental Medicine,Out-of-state resident amount?,"$3,000",,
Boston University Henry M. Goldman School of Dental Medicine,International resident amount?,"$3,000",,
Boston University Henry M. Goldman School of Dental Medicine,Due date?,As indicated in admission offer.,,
Boston University Henry M. Goldman School of Dental Medicine,Applied to tuition?,Yes,,
Boston University Henry M. Goldman School of Dental Medicine,Refundable?,No,,
Boston University Henry M. Goldman School of Dental Medicine,"If yes, refundable by what date?",NA,,
Harvard School of Dental Medicine,Required to hold place?,No,No,No
Harvard School of Dental Medicine,In-state resident amount?,NA,NA,NA
Harvard School of Dental Medicine,Out-of-state resident amount?,NA,NA,NA
Harvard School of Dental Medicine,International resident amount?,NA,NA,NA
Harvard School of Dental Medicine,Due date?,NA,NA,NA
Harvard School of Dental Medicine,Applied to tuition?,NA,NA,NA
Harvard School of Dental Medicine,Refundable?,NA,NA,NA
Harvard School of Dental Medicine,"If yes, refundable by what date?",NA,NA,NA
Tufts University School of Dental Medicine,Required to hold place?,Yes,Yes,No
Tufts University School of Dental Medicine,In-state resident amount?,"$1,500",$500,
Tufts University School of Dental Medicine,Out-of-state resident amount?,"$1,500",$500,
Tufts University School of Dental Medicine,International resident amount?,"$1,500",$500,
Tufts University School of Dental Medicine,Due date?,As indicated in admission offer.,4/15,
Tufts University School of Dental Medicine,Applied to tuition?,Yes,Yes,
Tufts University School of Dental Medicine,Refundable?,No,No,
Tufts University School of Dental Medicine,"If yes, refundable by what date?",NA,NA,
University of Detroit Mercy School of Dentistry,Required to hold place?,Yes,Yes,Yes
University of Detroit Mercy School of Dentistry,In-state resident amount?,"$1,500","$1,000","$1,000"
University of Detroit Mercy School of Dentistry,Out-of-state resident amount?,"$1,500","$1,000","$1,000"
University of Detroit Mercy School of Dentistry,International resident amount?,"$1,500","$1,000","$1,000"
University of Detroit Mercy School of Dentistry,Due date?,As indicated in admission offer.,As indicated in admission offer.,As indicated in admission offer.
University of Detroit Mercy School of Dentistry,Applied to tuition?,Yes,Yes,Yes
University of Detroit Mercy School of Dentistry,Refundable?,No,No,No
University of Detroit Mercy School of Dentistry,"If yes, refundable by what date?",NA,NA,NA
University of Michigan School of Dentistry,Required to hold place?,Yes,No,No
University of Michigan School of Dentistry,In-state resident amount?,"$1,500",,
University of Michigan School of Dentistry,Out-of-state resident amount?,"$1,500",,
University of Michigan School of Dentistry,International resident amount?,"$1,500",,
University of Michigan School of Dentistry,Due date?,As indicated in admission offer.,,
University of Michigan School of Dentistry,Applied to tuition?,Yes,,
University of Michigan School of Dentistry,Refundable?,No,,
University of Michigan School of Dentistry,"If yes, refundable by what date?",NA,,
University of Minnesota School of Dentistry,Required to hold place?,Yes,Yes,No
University of Minnesota School of Dentistry,In-state resident amount?,"$1,000",$500,
University of Minnesota School of Dentistry,Out-of-state resident amount?,"$1,000",$500,
University of Minnesota School of Dentistry,International resident amount?,"$1,000",$500,
University of Minnesota School of Dentistry,Due date?,Varies,Varies,
University of Minnesota School of Dentistry,Applied to tuition?,Yes,Yes,
University of Minnesota School of Dentistry,Refundable?,No,No,
University of Minnesota School of Dentistry,"If yes, refundable by what date?",NA,NA,
University of Mississippi Medical Center School of dentistry,Required to hold place?,No,No,No
University of Mississippi Medical Center School of dentistry,In-state resident amount?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,Out-of-state resident amount?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,International resident amount?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,Due date?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,Applied to tuition?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,Refundable?,NA,NA,NA
University of Mississippi Medical Center School of dentistry,"If yes, refundable by what date?",NA,NA,NA
A.T. Still University Missouri School of Dentistry & Oral Health,Required to hold place?,Yes,Yes,No
A.T. Still University Missouri School of Dentistry & Oral Health,In-state resident amount?,"$1,000","$1,000",
A.T. Still University Missouri School of Dentistry & Oral Health,Out-of-state resident amount?,"$1,000","$1,000",
A.T. Still University Missouri School of Dentistry & Oral Health,International resident amount?,NA,NA,
A.T. Still University Missouri School of Dentistry & Oral Health,Due date?,As indicated in admission offer.,05/01,
A.T. Still University Missouri School of Dentistry & Oral Health,Applied to tuition?,Yes,Yes,
A.T. Still University Missouri School of Dentistry & Oral Health,Refundable?,No,No,
A.T. Still University Missouri School of Dentistry & Oral Health,"If yes, refundable by what date?",NA,NA,
"University of Missouri - Kansas City, School of Dentistry",Required to hold place?,Yes,No,No
"University of Missouri - Kansas City, School of Dentistry",In-state resident amount?,$200,,
"University of Missouri - Kansas City, School of Dentistry",Out-of-state resident amount?,$200,,
"University of Missouri - Kansas City, School of Dentistry",International resident amount?,NA,,
"University of Missouri - Kansas City, School of Dentistry",Due date?,As indicated in admission offer.,,
"University of Missouri - Kansas City, School of Dentistry",Applied to tuition?,Yes,,
"University of Missouri - Kansas City, School of Dentistry",Refundable?,No,,
"University of Missouri - Kansas City, School of Dentistry","If yes, refundable by what date?",NA,,
Creighton University School of Dentistry,Required to hold place?,Yes,Yes,No
Creighton University School of Dentistry,In-state resident amount?,$500,$300,
Creighton University School of Dentistry,Out-of-state resident amount?,$500,$300,
Creighton University School of Dentistry,International resident amount?,$500,$300,
Creighton University School of Dentistry,Due date?,As indicated in admission offer.,As indicated in admission offer.,
Creighton University School of Dentistry,Applied to tuition?,Yes,Yes,
Creighton University School of Dentistry,Refundable?,No,No,
Creighton University School of Dentistry,"If yes, refundable by what date?",NA,NA,
University of Nebraska Medical Center College of Dentistry,Required to hold place?,Yes,No,No
University of Nebraska Medical Center College of Dentistry,In-state resident amount?,$500,,
University of Nebraska Medical Center College of Dentistry,Out-of-state resident amount?,$500,,
University of Nebraska Medical Center College of Dentistry,International resident amount?,$500,,
University of Nebraska Medical Center College of Dentistry,Due date?,As indicated in admission offer.,,
University of Nebraska Medical Center College of Dentistry,Applied to tuition?,Yes,,
University of Nebraska Medical Center College of Dentistry,Refundable?,No,,
University of Nebraska Medical Center College of Dentistry,"If yes, refundable by what date?",NA,,
"University of Nevada, Las Vegas, School of Dental Medicine",Required to hold place?,Yes,Yes,No
"University of Nevada, Las Vegas, School of Dental Medicine",In-state resident amount?,$750,"$1,000",
"University of Nevada, Las Vegas, School of Dental Medicine",Out-of-state resident amount?,$750,"$1,000",
"University of Nevada, Las Vegas, School of Dental Medicine",International resident amount?,$750,"$1,000",
"University of Nevada, Las Vegas, School of Dental Medicine",Due date?,As indicated in admission offer.,04/01,
"University of Nevada, Las Vegas, School of Dental Medicine",Applied to tuition?,Yes,Yes,
"University of Nevada, Las Vegas, School of Dental Medicine",Refundable?,No,No,
"University of Nevada, Las Vegas, School of Dental Medicine","If yes, refundable by what date?",NA,NA,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Required to hold place?,Yes,No,No
"Rutgers, The State University of New Jersey, School of Dental Medicine",In-state resident amount?,"$2,500",,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Out-of-state resident amount?,"$2,500",,
"Rutgers, The State University of New Jersey, School of Dental Medicine",International resident amount?,"$2,500",,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Due date?,As indicated in admission offer.,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Applied to tuition?,Yes,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Refundable?,No,,
"Rutgers, The State University of New Jersey, School of Dental Medicine","If yes, refundable by what date?",NA,,
Columbia University College of Dental Medicine,Required to hold place?,Yes,Yes,No
Columbia University College of Dental Medicine,In-state resident amount?,"$2,000","$1,000",
Columbia University College of Dental Medicine,Out-of-state resident amount?,"$2,000","$1,000",
Columbia University College of Dental Medicine,International resident amount?,"$2,000","$1,000",
Columbia University College of Dental Medicine,Due date?,As indicated in admission offer.,As indicated in admission offer.,
Columbia University College of Dental Medicine,Applied to tuition?,Yes,NR,
Columbia University College of Dental Medicine,Refundable?,No,NR,
Columbia University College of Dental Medicine,"If yes, refundable by what date?",NA,NR,
New York University College of Dentistry,Required to hold place?,Yes,Yes,No
New York University College of Dentistry,In-state resident amount?,"$1,500","$3,500",
New York University College of Dentistry,Out-of-state resident amount?,"$1,500","$3,500",
New York University College of Dentistry,International resident amount?,"$1,500","$3,500",
New York University College of Dentistry,Due date?,As indicated in admission offer.,As indicated in admission offer.,
New York University College of Dentistry,Applied to tuition?,Yes,Yes,
New York University College of Dentistry,Refundable?,No,No,
New York University College of Dentistry,"If yes, refundable by what date?",NA,NA,
Stony Brook University School of Dental Medicine,Required to hold place?,Yes,No,No
Stony Brook University School of Dental Medicine,In-state resident amount?,$350,,
Stony Brook University School of Dental Medicine,Out-of-state resident amount?,$350,,
Stony Brook University School of Dental Medicine,International resident amount?,$350,,
Stony Brook University School of Dental Medicine,Due date?,As indicated in admission offer.,,
Stony Brook University School of Dental Medicine,Applied to tuition?,Yes,,
Stony Brook University School of Dental Medicine,Refundable?,Yes,,
Stony Brook University School of Dental Medicine,"If yes, refundable by what date?",04/01,,
Touro College of Dental Medicine at New York Medical College,Required to hold place?,Yes,Yes,No
Touro College of Dental Medicine at New York Medical College,In-state resident amount?,"$2,000","$2,000",
Touro College of Dental Medicine at New York Medical College,Out-of-state resident amount?,"$2,000","$2,000",
Touro College of Dental Medicine at New York Medical College,International resident amount?,"$2,000","$2,000",
Touro College of Dental Medicine at New York Medical College,Due date?,As indicated in admission offer.,TBD—as in acceptance offer,
Touro College of Dental Medicine at New York Medical College,Applied to tuition?,Yes,Yes,
Touro College of Dental Medicine at New York Medical College,Refundable?,No,No,
Touro College of Dental Medicine at New York Medical College,"If yes, refundable by what date?",NA,NA,
University at Buffalo School of Dental Medicine,Required to hold place?,Yes,No,NO
University at Buffalo School of Dental Medicine,In-state resident amount?,$350,,
University at Buffalo School of Dental Medicine,Out-of-state resident amount?,$350,,
University at Buffalo School of Dental Medicine,International resident amount?,$350,,
University at Buffalo School of Dental Medicine,Due date?,As indicated in admission offer.,,
University at Buffalo School of Dental Medicine,Applied to tuition?,Yes,,
University at Buffalo School of Dental Medicine,Refundable?,Yes,,
University at Buffalo School of Dental Medicine,"If yes, refundable by what date?",04/01,,
East Carolina University School of Dental Medicine,Required to hold place?,Yes,No,No
East Carolina University School of Dental Medicine,In-state resident amount?,$300,,
East Carolina University School of Dental Medicine,Out-of-state resident amount?,NA,,
East Carolina University School of Dental Medicine,International resident amount?,NA,,
East Carolina University School of Dental Medicine,Due date?,As indicated in admission offer.,,
East Carolina University School of Dental Medicine,Applied to tuition?,Yes,,
East Carolina University School of Dental Medicine,Refundable?,No,,
East Carolina University School of Dental Medicine,"If yes, refundable by what date?",NA,,
University of North Carolina at Chapel Hill School of Dentistry,Required to hold place?,Yes,No,No
University of North Carolina at Chapel Hill School of Dentistry,In-state resident amount?,$500,,
University of North Carolina at Chapel Hill School of Dentistry,Out-of-state resident amount?,$500,,
University of North Carolina at Chapel Hill School of Dentistry,International resident amount?,$500,,
University of North Carolina at Chapel Hill School of Dentistry,Due date?,As indicated in admission offer.,,
University of North Carolina at Chapel Hill School of Dentistry,Applied to tuition?,Yes,,
University of North Carolina at Chapel Hill School of Dentistry,Refundable?,No,,
University of North Carolina at Chapel Hill School of Dentistry,"If yes, refundable by what date?",NA,,
Case Western Reserve University School of Dental Medicine,Required to hold place?,Yes,No,No
Case Western Reserve University School of Dental Medicine,In-state resident amount?,"$1,000",,
Case Western Reserve University School of Dental Medicine,Out-of-state resident amount?,"$1,000",,
Case Western Reserve University School of Dental Medicine,International resident amount?,"$1,000",,
Case Western Reserve University School of Dental Medicine,Due date?,As indicated in admission offer.,,
Case Western Reserve University School of Dental Medicine,Applied to tuition?,Yes,,
Case Western Reserve University School of Dental Medicine,Refundable?,No,,
Case Western Reserve University School of Dental Medicine,"If yes, refundable by what date?",NA,,
The Ohio State University College of Dentistry,Required to hold place?,Yes,Yes,No
The Ohio State University College of Dentistry,In-state resident amount?,$200,$500,
The Ohio State University College of Dentistry,Out-of-state resident amount?,$200,$500,
The Ohio State University College of Dentistry,International resident amount?,$200,$500,
The Ohio State University College of Dentistry,Due date?,As indicated in admission offer.,As indicated in admission offer.,
The Ohio State University College of Dentistry,Applied to tuition?,No,Yes,
The Ohio State University College of Dentistry,Refundable?,No,No,
The Ohio State University College of Dentistry,"If yes, refundable by what date?",NA,NA,
University of Oklahoma College of Dentistry,Required to hold place?,Yes,No,No
University of Oklahoma College of Dentistry,In-state resident amount?,$800,,
University of Oklahoma College of Dentistry,Out-of-state resident amount?,$800,,
